Time,Process,Temp,Current,NG
2021-09-06 16:48:34,8,71.08489761472396,1.696,0
2021-09-06 16:48:39,8,69.47081535284565,1.676,0
2021-09-06 16:48:44,8,69.84317473479867,1.609,0
2021-09-06 16:48:49,8,73.18546553761685,1.572,0
2021-09-06 16:48:54,8,71.55671042933152,1.581,0
2021-09-06 16:48:59,8,72.93957562396797,1.657,0
2021-09-06 16:49:04,8,71.20403500015834,1.62,0
2021-09-06 16:49:09,8,70.87178422074807,1.651,0
2021-09-06 16:49:14,8,71.49957940787253,1.612,0
2021-09-06 16:49:19,8,69.86391347156295,1.604,0
2021-09-06 16:49:24,8,71.9081485396546,1.619,0
2021-09-06 16:49:29,8,69.66209655792429,1.581,0
2021-09-06 16:49:34,8,69.04198315231801,1.628,0
2021-09-06 16:49:40,8,67.31247367223635,1.577,0
2021-09-06 16:49:45,8,66.53366359223965,1.563,0
2021-09-06 16:49:50,8,67.74042366970423,1.523,0
2021-09-06 16:49:55,8,67.04518510357609,1.506,0
2021-09-06 16:50:00,8,69.47249049518311,1.534,0
2021-09-06 16:50:05,8,67.01093857044455,1.518,0
2021-09-06 16:50:10,8,66.19333628680197,1.572,0
2021-09-06 16:50:15,8,67.28386418628695,1.516,0
2021-09-06 16:50:20,8,65.3394548018018,1.498,0
2021-09-06 16:50:25,8,66.49933688835523,1.523,0
2021-09-06 16:50:30,8,67.81608582210924,1.479,0
2021-09-06 16:50:56,9,76.00784572726687,1.505,0
2021-09-06 16:51:01,9,73.11937724252256,1.535,0
2021-09-06 16:51:06,9,73.12181233844662,1.721,0
2021-09-06 16:51:11,9,73.06197573575812,1.656,0
2021-09-06 16:51:16,9,75.0864964282445,1.656,0
2021-09-06 16:51:21,9,74.25677527359753,1.654,0
2021-09-06 16:51:26,9,73.08489761472396,1.7,0
2021-09-06 16:51:31,9,74.47081535284565,1.681,0
2021-09-06 16:51:36,9,72.84317473479867,1.655,0
2021-09-06 16:51:41,9,72.18546553761685,1.687,0
2021-09-06 16:51:46,9,73.55671042933152,1.649,0
2021-09-06 16:51:51,9,73.93957562396797,1.634,0
2021-09-06 16:51:56,9,71.20403500015834,1.666,0
2021-09-06 16:52:01,9,69.87178422074807,1.674,0
2021-09-06 16:52:06,9,72.49957940787253,1.612,0
2021-09-06 16:52:11,9,70.86391347156295,1.582,0
2021-09-06 16:52:16,9,73.9081485396546,1.642,0
2021-09-06 16:52:21,9,70.66209655792429,1.604,0
2021-09-06 16:52:26,9,70.20403500015834,1.673,0
2021-09-06 16:52:31,9,70.87178422074807,1.6,0
2021-09-06 16:52:36,9,70.49957940787253,1.59,0
2021-09-06 16:52:41,9,70.86391347156295,1.605,0
2021-09-06 16:52:46,9,72.9081485396546,1.596,0
2021-09-06 16:52:51,9,70.66209655792429,1.604,0
2021-09-06 16:52:56,9,66.20403500015834,1.651,0
2021-09-06 16:53:01,9,66.87178422074807,1.599,0
2021-09-06 16:53:06,9,69.49957940787253,1.498,0
2021-09-06 16:53:11,9,70.86391347156295,1.514,0
2021-09-06 16:53:16,9,69.9081485396546,1.574,0
2021-09-06 16:53:21,9,70.66209655792429,1.604,0
2021-09-06 16:53:26,9,65.00784572726687,1.583,0
2021-09-06 16:53:31,9,65.11937724252256,1.599,0
2021-09-06 16:53:36,9,67.12181233844662,1.471,0
2021-09-06 16:53:41,9,67.06197573575812,1.473,0
2021-09-06 16:53:46,9,65.0864964282445,1.519,0
2021-09-06 16:53:51,9,67.25677527359753,1.518,0
2021-09-06 16:54:17,10,74.08489761472396,1.473,0
2021-09-06 16:54:22,10,75.47081535284565,1.522,0
2021-09-06 16:54:27,10,76.84317473479867,1.677,0
2021-09-06 16:54:32,10,76.18546553761685,1.709,0
2021-09-06 16:54:37,10,74.55671042933152,1.74,0
2021-09-06 16:54:42,10,75.93957562396797,1.725,0
2021-09-06 16:54:47,10,74.04198315231801,1.688,0
2021-09-06 16:54:52,10,73.31247367223635,1.72,0
2021-09-06 16:54:57,10,72.53366359223965,1.677,0
2021-09-06 16:55:02,10,71.74042366970423,1.659,0
2021-09-06 16:55:07,10,72.04518510357609,1.643,0
2021-09-06 16:55:12,10,74.47249049518311,1.624,0
2021-09-06 16:55:17,10,72.08489761472396,1.632,0
2021-09-06 16:55:22,10,70.47081535284565,1.686,0
2021-09-06 16:55:27,10,72.84317473479867,1.632,0
2021-09-06 16:55:32,10,73.18546553761685,1.595,0
2021-09-06 16:55:37,10,71.55671042933152,1.65,0
2021-09-06 16:55:42,10,71.93957562396797,1.657,0
2021-09-06 16:55:47,10,70.01093857044455,1.62,0
2021-09-06 16:55:52,10,71.19333628680197,1.629,0
2021-09-06 16:55:57,10,68.28386418628695,1.585,0
2021-09-06 16:56:02,10,69.3394548018018,1.611,0
2021-09-06 16:56:07,10,68.49933688835523,1.546,0
2021-09-06 16:56:12,10,68.81608582210924,1.57,0
2021-09-06 16:56:17,10,69.08489761472396,1.55,0
2021-09-06 16:56:22,10,68.47081535284565,1.558,0
2021-09-06 16:56:27,10,66.84317473479867,1.563,0
2021-09-06 16:56:32,10,69.18546553761685,1.55,0
2021-09-06 16:56:37,10,70.55671042933152,1.513,0
2021-09-06 16:56:42,10,68.93957562396797,1.566,0
2021-09-06 16:56:47,10,66.00784572726687,1.597,0
2021-09-06 16:56:52,10,67.11937724252256,1.56,0
2021-09-06 16:56:57,10,66.12181233844662,1.493,0
2021-09-06 16:57:02,10,66.06197573575812,1.519,0
2021-09-06 16:57:07,10,66.0864964282445,1.496,0
2021-09-06 16:57:12,10,64.25677527359753,1.495,0
2021-09-06 16:24:03,1,75.13914228339809,1.61,0
2021-09-06 16:24:08,1,76.66042141558682,1.53,0
2021-09-06 16:24:13,1,77.1776601448583,1.701,0
2021-09-06 16:24:18,1,76.58643440551927,1.736,0
2021-09-06 16:24:23,1,77.87710395778115,1.748,0
2021-09-06 16:24:28,1,76.01353466824737,1.734,0
2021-09-06 16:24:33,1,71.00784572726687,1.763,0
2021-09-06 16:24:38,1,71.11937724252256,1.721,0
2021-09-06 16:24:43,1,74.12181233844662,1.608,0
2021-09-06 16:24:48,1,74.06197573575812,1.61,0
2021-09-06 16:24:53,1,71.0864964282445,1.678,0
2021-09-06 16:24:58,1,73.25677527359753,1.677,0
2021-09-06 16:25:03,1,69.00784572726687,1.609,0
2021-09-06 16:25:08,1,71.11937724252256,1.658,0
2021-09-06 16:25:13,1,72.12181233844662,1.562,0
2021-09-06 16:25:18,1,71.06197573575812,1.61,0
2021-09-06 16:25:23,1,70.0864964282445,1.632,0
2021-09-06 16:25:28,1,71.25677527359753,1.609,0
2021-09-06 16:25:33,1,69.08489761472396,1.587,0
2021-09-06 16:25:38,1,74.39228907897797,1.75249501069954,0
2021-09-06 16:25:43,1,68.84317473479867,1.563,0
2021-09-06 16:25:48,1,69.18546553761685,1.55,0
2021-09-06 16:25:53,1,70.55671042933152,1.559,0
2021-09-06 16:25:58,1,69.93957562396797,1.566,0
2021-09-06 16:26:03,1,69.13914228339809,1.597,0
2021-09-06 16:26:08,1,68.66042141558682,1.583,0
2021-09-06 16:26:13,1,70.1776601448583,1.565,0
2021-09-06 16:26:18,1,67.58643440551927,1.554,0
2021-09-06 16:26:23,1,68.87710395778115,1.589,0
2021-09-06 16:26:28,1,69.01353466824737,1.53,0
2021-09-06 16:26:33,1,66.04198315231801,1.559,0
2021-09-06 16:26:38,1,66.31247367223635,1.562,0
2021-09-06 16:26:43,1,65.53366359223965,1.494,0
2021-09-06 16:26:48,1,66.74042366970423,1.501,0
2021-09-06 16:26:53,1,68.04518510357609,1.483,0
2021-09-06 16:26:58,1,67.47249049518311,1.51,0
2021-09-06 17:51:26,27,74.20403500015834,1.518,0
2021-09-06 17:51:31,27,73.87178422074807,1.522,0
2021-09-06 17:51:36,27,76.49957940787253,1.68,0
2021-09-06 17:51:41,27,75.86391347156295,1.672,0
2021-09-06 17:51:46,27,75.9081485396546,1.733,0
2021-09-06 17:51:51,27,77.66209655792429,1.718,0
2021-09-06 17:51:56,27,71.00784572726687,1.718,0
2021-09-06 17:52:01,27,71.11937724252256,1.758,0
2021-09-06 17:52:06,27,74.12181233844662,1.608,0
2021-09-06 17:52:11,27,74.06197573575812,1.61,0
2021-09-06 17:52:16,27,73.0864964282445,1.678,0
2021-09-06 17:52:21,27,71.25677527359753,1.676,0
2021-09-06 17:52:26,27,70.00784572726687,1.655,0
2021-09-06 17:52:31,27,69.11937724252256,1.613,0
2021-09-06 17:52:36,27,70.12181233844662,1.585,0
2021-09-06 17:52:41,27,71.06197573575812,1.564,0
2021-09-06 17:52:46,27,71.0864964282445,1.588,0
2021-09-06 17:52:51,27,69.25677527359753,1.608,0
2021-09-06 17:52:56,27,68.13914228339809,1.609,0
2021-09-06 17:53:01,27,69.66042141558682,1.567,0
2021-09-06 17:53:06,27,70.1776601448583,1.542,0
2021-09-06 17:53:11,27,70.58643440551927,1.577,0
2021-09-06 17:53:16,27,72.87710395778115,1.589,0
2021-09-06 17:53:21,27,71.01353466824737,1.598,0
2021-09-06 17:53:26,27,69.01093857044455,1.65,0
2021-09-06 17:53:31,27,69.19333628680197,1.607,0
2021-09-06 17:53:36,27,69.28386418628695,1.562,0
2021-09-06 17:53:41,27,68.3394548018018,1.566,0
2021-09-06 17:53:46,27,67.49933688835523,1.569,0
2021-09-06 17:53:51,27,67.81608582210924,1.547,0
2021-09-06 17:53:56,27,65.13914228339809,1.528,0
2021-09-06 17:54:01,27,66.66042141558682,1.535,0
2021-09-06 17:54:06,27,65.1776601448583,1.474,0
2021-09-06 17:54:11,27,68.58643440551927,1.508,0
2021-09-06 17:54:16,27,68.87710395778115,1.475,0
2021-09-06 17:54:21,27,69.01353466824737,1.553,0
2021-09-06 18:45:10,43,75.04198315231801,1.552,0
2021-09-06 18:45:15,43,76.31247367223635,1.515,0
2021-09-06 18:45:20,43,74.53366359223965,1.699,0
2021-09-06 18:45:25,43,76.74042366970423,1.728,0
2021-09-06 18:45:30,43,75.04518510357609,1.688,0
2021-09-06 18:45:35,43,74.47249049518311,1.738,0
2021-09-06 18:45:40,43,72.08489761472396,1.699,0
2021-09-06 18:45:45,43,71.47081535284565,1.686,0
2021-09-06 18:45:50,43,72.84317473479867,1.632,0
2021-09-06 18:45:55,43,72.18546553761685,1.618,0
2021-09-06 18:46:00,43,72.55671042933152,1.649,0
2021-09-06 18:46:05,43,74.93957562396797,1.634,0
2021-09-06 18:46:10,43,70.08489761472396,1.642,0
2021-09-06 18:46:15,43,71.47081535284565,1.697,0
2021-09-06 18:46:20,43,69.84317473479867,1.586,0
2021-09-06 18:46:25,43,70.18546553761685,1.618,0
2021-09-06 18:46:30,43,72.55671042933152,1.581,0
2021-09-06 18:46:35,43,72.93957562396797,1.589,0
2021-09-06 18:46:40,43,71.20403500015834,1.643,0
2021-09-06 18:46:45,43,71.87178422074807,1.651,0
2021-09-06 18:46:50,43,70.49957940787253,1.612,0
2021-09-06 18:46:55,43,69.86391347156295,1.627,0
2021-09-06 18:47:00,43,70.9081485396546,1.596,0
2021-09-06 18:47:05,43,71.66209655792429,1.581,0
2021-09-06 18:47:10,43,66.20403500015834,1.605,0
2021-09-06 18:47:15,43,66.87178422074807,1.622,0
2021-09-06 18:47:20,43,68.49957940787253,1.498,0
2021-09-06 18:47:25,43,68.86391347156295,1.513,0
2021-09-06 18:47:30,43,68.9081485396546,1.551,0
2021-09-06 18:47:35,43,70.66209655792429,1.559,0
2021-09-06 18:47:40,43,64.00784572726687,1.559,0
2021-09-06 18:47:45,43,65.11937724252256,1.599,0
2021-09-06 18:47:50,43,67.12181233844662,1.449,0
2021-09-06 18:47:55,43,64.06197573575812,1.473,0
2021-09-06 18:48:00,43,67.0864964282445,1.519,0
2021-09-06 18:48:05,43,66.25677527359753,1.449,0
2021-09-07 18:44:22,43,73.01093857044455,1.506,0
2021-09-07 18:44:27,43,75.19333628680197,1.515,0
2021-09-07 18:44:32,43,76.28386418628695,1.653,0
2021-09-07 18:44:37,43,75.3394548018018,1.703,0
2021-09-07 18:44:42,43,74.49933688835523,1.727,0
2021-09-07 18:44:47,43,76.81608582210924,1.706,0
2021-09-07 18:44:52,43,74.08489761472396,1.686,0
2021-09-07 18:44:57,43,74.47081535284565,1.74,0
2021-09-07 18:45:02,43,72.84317473479867,1.678,0
2021-09-07 18:45:07,43,74.18546553761685,1.687,0
2021-09-07 18:45:12,43,74.55671042933152,1.65,0
2021-09-07 18:45:17,43,74.93957562396797,1.68,0
2021-09-07 18:45:22,43,71.08489761472396,1.688,0
2021-09-07 18:45:27,43,71.47081535284565,1.697,0
2021-09-07 18:45:32,43,71.84317473479867,1.609,0
2021-09-07 18:45:37,43,71.18546553761685,1.618,0
2021-09-07 18:45:42,43,70.55671042933152,1.627,0
2021-09-07 18:45:47,43,71.93957562396797,1.611,0
2021-09-07 18:45:52,43,68.08489761472396,1.598,0
2021-09-07 18:45:57,43,70.47081535284565,1.629,0
2021-09-07 18:46:02,43,70.84317473479867,1.541,0
2021-09-07 18:46:07,43,71.18546553761685,1.595,0
2021-09-07 18:46:12,43,72.55671042933152,1.604,0
2021-09-07 18:46:17,43,72.93957562396797,1.611,0
2021-09-07 18:46:22,43,67.01093857044455,1.643,0
2021-09-07 18:46:27,43,67.19333628680197,1.652,0
2021-09-07 18:46:32,43,68.28386418628695,1.516,0
2021-09-07 18:46:37,43,66.3394548018018,1.521,0
2021-09-07 18:46:42,43,66.49933688835523,1.545,0
2021-09-07 18:46:47,43,66.81608582210924,1.501,0
2021-09-07 18:46:52,43,66.01093857044455,1.505,0
2021-09-07 18:46:57,43,66.19333628680197,1.512,0
2021-09-07 18:47:02,43,65.28386418628695,1.494,0
2021-09-07 18:47:07,43,66.3394548018018,1.498,0
2021-09-07 18:47:12,43,65.49933688835523,1.477,0
2021-09-07 18:47:17,43,64.81608582210924,1.501,0
2021-09-06 17:37:55,23,74.00784572726687,1.513,0
2021-09-06 17:38:00,23,75.11937724252256,1.562,0
2021-09-06 17:38:05,23,76.96581159411535,1.717140417893234,0
2021-09-06 17:38:10,23,73.06197573575812,1.701,0
2021-09-06 17:38:15,23,75.0864964282445,1.701,0
2021-09-06 17:38:20,23,76.25677527359753,1.654,0
2021-09-06 17:38:25,23,74.08489761472396,1.7,0
2021-09-06 17:38:30,23,71.47081535284565,1.727,0
2021-09-06 17:38:35,23,72.84317473479867,1.677,0
2021-09-06 17:38:40,23,74.18546553761685,1.618,0
2021-09-06 17:38:45,23,72.55671042933152,1.649,0
2021-09-06 17:38:50,23,72.93957562396797,1.68,0
2021-09-06 17:38:55,23,70.04198315231801,1.642,0
2021-09-06 17:39:00,23,69.31247367223635,1.651,0
2021-09-06 17:39:05,23,71.53366359223965,1.585,0
2021-09-06 17:39:10,23,71.74042366970423,1.569,0
2021-09-06 17:39:15,23,72.04518510357609,1.619,0
2021-09-06 17:39:20,23,72.47249049518311,1.624,0
2021-09-06 17:39:25,23,70.20403500015834,1.631,0
2021-09-06 17:39:30,23,71.87178422074807,1.64,0
2021-09-06 17:39:35,23,72.49957940787253,1.589,0
2021-09-06 17:39:40,23,69.86391347156295,1.627,0
2021-09-06 17:39:45,23,69.9081485396546,1.642,0
2021-09-06 17:39:51,23,69.66209655792429,1.582,0
2021-09-06 17:39:56,23,69.20403500015834,1.583,0
2021-09-06 17:40:01,23,66.87178422074807,1.577,0
2021-09-06 17:40:06,23,67.49957940787253,1.567,0
2021-09-06 17:40:11,23,67.86391347156295,1.513,0
2021-09-06 17:40:16,23,67.9081485396546,1.528,0
2021-09-06 17:40:21,23,67.66209655792429,1.536,0
2021-09-06 17:40:26,23,66.00784572726687,1.537,0
2021-09-06 17:40:31,23,64.11937724252256,1.531,0
2021-09-06 17:40:36,23,64.12181233844662,1.494,0
2021-09-06 17:40:41,23,65.06197573575812,1.45,0
2021-09-06 17:40:46,23,64.0864964282445,1.451,0
2021-09-06 17:40:51,23,66.25677527359753,1.472,0
2021-09-07 17:37:12,23,76.13914228339809,1.514,0
2021-09-07 17:37:17,23,76.66042141558682,1.486,0
2021-09-07 17:37:22,23,76.1776601448583,1.724,0
2021-09-07 17:37:27,23,75.58643440551927,1.736,0
2021-09-07 17:37:32,23,75.87710395778115,1.725,0
2021-09-07 17:37:37,23,78.01353466824737,1.711,0
2021-09-07 17:37:42,23,74.04198315231801,1.719,0
2021-09-07 17:37:47,23,72.31247367223635,1.767,0
2021-09-07 17:37:52,23,71.53366359223965,1.677,0
2021-09-07 17:37:57,23,74.74042366970423,1.637,0
2021-09-07 17:38:02,23,72.04518510357609,1.62,0
2021-09-07 17:38:07,23,74.47249049518311,1.692,0
2021-09-07 17:38:12,23,70.01093857044455,1.631,0
2021-09-07 17:38:17,23,70.19333628680197,1.686,0
2021-09-07 17:38:22,23,72.28386418628695,1.585,0
2021-09-07 17:38:27,23,70.3394548018018,1.589,0
2021-09-07 17:38:32,23,71.49933688835523,1.637,0
2021-09-07 17:38:37,23,71.81608582210924,1.592,0
2021-09-07 17:38:42,23,69.00784572726687,1.619,0
2021-09-07 17:38:47,23,70.11937724252256,1.625,0
2021-09-07 17:38:52,23,68.12181233844662,1.562,0
2021-09-07 17:38:57,23,70.06197573575812,1.588,0
2021-09-07 17:39:02,23,70.0864964282445,1.542,0
2021-09-07 17:39:07,23,68.25677527359753,1.586,0
2021-09-07 17:39:12,23,68.08489761472396,1.586,0
2021-09-07 17:39:17,23,67.47081535284565,1.544,0
2021-09-07 17:39:22,23,67.84317473479867,1.541,0
2021-09-07 17:39:27,23,70.18546553761685,1.527,0
2021-09-07 17:39:32,23,70.55671042933152,1.535,0
2021-09-07 17:39:37,23,68.93957562396797,1.589,0
2021-09-07 17:39:42,23,65.04198315231801,1.598,0
2021-09-07 17:39:47,23,64.31247367223635,1.56,0
2021-09-07 17:39:52,23,73.08196979647089,1.6415480784007952,0
2021-09-07 17:39:57,23,67.74042366970423,1.455,0
2021-09-07 17:40:02,23,67.04518510357609,1.483,0
2021-09-07 17:40:07,23,66.47249049518311,1.533,0
2021-09-06 17:41:18,24,73.01093857044455,1.45,0
2021-09-06 17:41:23,24,74.19333628680197,1.499,0
2021-09-06 17:41:28,24,74.28386418628695,1.653,0
2021-09-06 17:41:33,24,74.3394548018018,1.68,0
2021-09-06 17:41:38,24,75.49933688835523,1.682,0
2021-09-06 17:41:43,24,73.81608582210924,1.683,0
2021-09-06 17:41:48,24,71.01093857044455,1.71,0
2021-09-06 17:41:53,24,71.19333628680197,1.671,0
2021-09-06 17:41:58,24,73.28386418628695,1.608,0
2021-09-06 17:42:03,24,73.3394548018018,1.612,0
2021-09-06 17:42:08,24,71.49933688835523,1.66,0
2021-09-06 17:42:13,24,71.81608582210924,1.66,0
